surveyId,fold,spatial_block,country,pa_distance_bucket,shift_risk,true_cardinality,predicted_cardinality,matched_v27_f1,v28_f1,delta_f1,species_swaps
226628,1,+0223:+0039,Denmark,20_to_50km,0.34047735,15,25,0.3,0.3,0.0,0
228765,1,+0221:+0036,Denmark,20_to_50km,0.2649552,8,22,0.4666666666666667,0.4666666666666667,0.0,0
228883,1,+0221:+0036,Denmark,20_to_50km,0.29314724,4,17,0.38095238095238093,0.38095238095238093,0.0,0
229796,1,+0221:+0036,Denmark,20_to_50km,0.26969036,16,18,0.11764705882352941,0.11764705882352941,0.0,0
230361,1,+0221:+0036,Denmark,20_to_50km,0.29689485,19,22,0.4878048780487805,0.4878048780487805,0.0,0
233777,1,+0172:+0001,France,50_to_100km,0.28553867,23,22,0.4,0.4,0.0,0
236711,1,+0177:+0024,France,20_to_50km,0.25100994,8,21,0.3448275862068966,0.3448275862068966,0.0,0
237389,1,+0223:+0039,Denmark,20_to_50km,0.3452307,9,30,0.10256410256410256,0.10256410256410256,0.0,0
238424,1,+0212:+0028,Netherlands,50_to_100km,0.3498842,6,18,0.0,0.0,0.0,0
238700,1,+0223:+0039,Denmark,20_to_50km,0.34466365,19,24,0.18604651162790697,0.18604651162790697,0.0,0
238767,1,+0223:+0039,Denmark,20_to_50km,0.3213078,18,23,0.2926829268292683,0.2926829268292683,0.0,0
239392,1,+0221:+0036,Denmark,20_to_50km,0.31041163,18,25,0.37209302325581395,0.37209302325581395,0.0,0
243604,1,+0223:+0039,Denmark,20_to_50km,0.30290514,13,26,0.20512820512820512,0.20512820512820512,0.0,0
244439,1,+0223:+0039,Denmark,20_to_50km,0.30401102,11,21,0.5,0.5,0.0,0
244475,1,+0221:+0039,Denmark,20_to_50km,0.29788113,9,18,0.2962962962962963,0.2962962962962963,0.0,0
245805,1,+0221:+0036,Denmark,20_to_50km,0.31270635,14,22,0.2777777777777778,0.2777777777777778,0.0,0
250641,1,+0213:+0028,Netherlands,50_to_100km,0.34373474,6,14,0.1,0.1,0.0,0
256321,1,+0172:+0000,France,20_to_50km,0.24746452,8,24,0.1875,0.1875,0.0,0
257186,1,+0221:+0039,Denmark,20_to_50km,0.32230762,21,20,0.4878048780487805,0.4878048780487805,0.0,0
261520,1,+0221:+0039,Denmark,20_to_50km,0.30259866,17,23,0.35,0.35,0.0,0
262002,1,+0221:+0039,Denmark,20_to_50km,0.30220345,12,20,0.375,0.375,0.0,0
269841,1,+0223:+0039,Denmark,20_to_50km,0.32128662,44,26,0.3142857142857143,0.3142857142857143,0.0,0
271816,1,+0221:+0039,Denmark,20_to_50km,0.31812775,18,24,0.2857142857142857,0.2857142857142857,0.0,0
271971,1,+0223:+0039,Denmark,20_to_50km,0.3349243,8,30,0.15789473684210525,0.15789473684210525,0.0,0
275108,1,+0221:+0036,Denmark,20_to_50km,0.31478432,6,19,0.08,0.08,0.0,0
275372,1,+0221:+0039,Denmark,20_to_50km,0.32583982,31,23,0.4074074074074074,0.4074074074074074,0.0,0
277331,1,+0141:+0097,Greece,100_to_200km,0.4585269,17,20,0.05405405405405406,0.05405405405405406,0.0,0
279247,1,+0223:+0039,Denmark,20_to_50km,0.3116333,19,25,0.2727272727272727,0.2727272727272727,0.0,0
280164,1,+0179:+0026,France,20_to_50km,0.26739684,12,22,0.35294117647058826,0.35294117647058826,0.0,0
280502,1,+0162:+0055,Italy,20_to_50km,0.27848637,10,16,0.38461538461538464,0.38461538461538464,0.0,0
281458,1,+0221:+0039,Denmark,20_to_50km,0.31916717,35,20,0.2545454545454545,0.2545454545454545,0.0,0
283720,1,+0223:+0039,Denmark,20_to_50km,0.34066656,16,27,0.23255813953488372,0.23255813953488372,0.0,0
285254,1,+0212:+0028,Netherlands,50_to_100km,0.35221368,5,19,0.08333333333333333,0.08333333333333333,0.0,0
285706,1,+0221:+0036,Denmark,20_to_50km,0.2753143,13,21,0.5294117647058824,0.5294117647058824,0.0,0
286935,1,+0213:+0028,Netherlands,50_to_100km,0.3428732,4,12,0.375,0.375,0.0,0
288704,1,+0223:+0039,Denmark,20_to_50km,0.329264,29,25,0.48148148148148145,0.48148148148148145,0.0,0
292309,1,+0223:+0039,Denmark,20_to_50km,0.33985895,36,27,0.38095238095238093,0.38095238095238093,0.0,0
294422,1,+0223:+0039,Denmark,20_to_50km,0.29748645,11,25,0.4444444444444444,0.4444444444444444,0.0,0
297601,1,+0213:+0028,Netherlands,50_to_100km,0.34431365,5,14,0.21052631578947367,0.21052631578947367,0.0,0
298133,1,+0221:+0036,Denmark,20_to_50km,0.30771473,12,21,0.30303030303030304,0.30303030303030304,0.0,0
298171,1,+0223:+0039,Denmark,20_to_50km,0.34525657,13,26,0.41025641025641024,0.41025641025641024,0.0,0
303201,1,+0223:+0038,Denmark,20_to_50km,0.31894457,40,23,0.4444444444444444,0.4444444444444444,0.0,0
304149,1,+0179:+0000,France,20_to_50km,0.26295108,20,23,0.6511627906976745,0.6511627906976745,0.0,0
304704,1,+0223:+0039,Denmark,20_to_50km,0.331354,25,23,0.4583333333333333,0.4583333333333333,0.0,0
305904,1,+0221:+0039,Denmark,20_to_50km,0.3127034,23,21,0.5454545454545454,0.5454545454545454,0.0,0
306004,1,+0221:+0039,Denmark,20_to_50km,0.32340875,18,20,0.2631578947368421,0.2631578947368421,0.0,0
306824,1,+0213:+0028,Netherlands,50_to_100km,0.3427574,6,17,0.08695652173913043,0.08695652173913043,0.0,0
307917,1,+0221:+0036,Denmark,20_to_50km,0.27267823,15,20,0.22857142857142856,0.22857142857142856,0.0,0
310987,1,+0173:+0000,France,20_to_50km,0.31279594,33,22,0.43636363636363634,0.43636363636363634,0.0,0
312465,1,+0221:+0036,Denmark,20_to_50km,0.2703341,8,22,0.4666666666666667,0.4666666666666667,0.0,0
316297,1,+0223:+0039,Denmark,20_to_50km,0.32700172,10,23,0.06060606060606061,0.06060606060606061,0.0,0
317045,1,+0221:+0039,Denmark,20_to_50km,0.319911,10,24,0.17647058823529413,0.17647058823529413,0.0,0
319058,1,+0221:+0036,Denmark,20_to_50km,0.30180374,15,19,0.35294117647058826,0.35294117647058826,0.0,0
319196,1,+0221:+0039,Denmark,20_to_50km,0.33532047,16,22,0.2631578947368421,0.2631578947368421,0.0,0
322420,1,+0221:+0036,Denmark,20_to_50km,0.29778892,13,21,0.23529411764705882,0.23529411764705882,0.0,0
326289,1,+0187:+0024,France,20_to_50km,0.20811267,32,28,0.6,0.6,0.0,0
330651,1,+0221:+0039,Denmark,20_to_50km,0.30193868,14,15,0.20689655172413793,0.20689655172413793,0.0,0
332440,1,+0221:+0039,Denmark,20_to_50km,0.32703432,20,22,0.42857142857142855,0.42857142857142855,0.0,0
332567,1,+0221:+0039,Denmark,20_to_50km,0.3362726,20,22,0.19047619047619047,0.19047619047619047,0.0,0
336456,1,+0162:+0055,Italy,20_to_50km,0.27589184,16,15,0.25806451612903225,0.25806451612903225,0.0,0
338715,1,+0223:+0038,Denmark,20_to_50km,0.34455967,16,24,0.1,0.1,0.0,0
340051,1,+0221:+0039,Denmark,20_to_50km,0.3236061,14,20,0.5294117647058824,0.5294117647058824,0.0,0
341872,1,+0221:+0039,Denmark,20_to_50km,0.32583514,20,22,0.47619047619047616,0.47619047619047616,0.0,0
342192,1,+0213:+0028,Netherlands,50_to_100km,0.34388143,5,17,0.18181818181818182,0.18181818181818182,0.0,0
343215,1,+0221:+0039,Denmark,20_to_50km,0.3260291,10,22,0.4375,0.4375,0.0,0
344311,1,+0191:-0017,France,20_to_50km,0.23408346,13,18,0.5161290322580645,0.5161290322580645,0.0,0
344364,1,+0223:+0039,Denmark,20_to_50km,0.33910966,18,30,0.4166666666666667,0.4166666666666667,0.0,0
345988,1,+0213:+0028,Netherlands,50_to_100km,0.3430258,5,13,0.3333333333333333,0.3333333333333333,0.0,0
347565,1,+0221:+0039,Denmark,20_to_50km,0.32960734,17,19,0.4444444444444444,0.4444444444444444,0.0,0
347647,1,+0221:+0039,Denmark,20_to_50km,0.33170763,12,20,0.1875,0.1875,0.0,0
351022,1,+0223:+0039,Denmark,20_to_50km,0.29838893,7,20,0.2962962962962963,0.2962962962962963,0.0,0
353383,1,+0221:+0039,Denmark,20_to_50km,0.2711315,8,17,0.32,0.32,0.0,0
355588,1,+0221:+0036,Denmark,20_to_50km,0.29498658,8,16,0.6666666666666666,0.6666666666666666,0.0,0
355942,1,+0221:+0039,Denmark,20_to_50km,0.32212913,10,22,0.3125,0.3125,0.0,0
355997,1,+0221:+0036,Denmark,20_to_50km,0.30591425,11,21,0.375,0.375,0.0,0
356469,1,+0221:+0036,Denmark,20_to_50km,0.29424283,5,23,0.2857142857142857,0.2857142857142857,0.0,0
359327,1,+0221:+0036,Denmark,20_to_50km,0.26541305,15,23,0.42105263157894735,0.42105263157894735,0.0,0
359628,1,+0221:+0039,Denmark,20_to_50km,0.29141033,4,18,0.18181818181818182,0.18181818181818182,0.0,0
360897,1,+0221:+0039,Denmark,20_to_50km,0.33942828,24,22,0.21739130434782608,0.21739130434782608,0.0,0
364459,1,+0221:+0036,Denmark,20_to_50km,0.26177892,23,21,0.45454545454545453,0.45454545454545453,0.0,0
365768,1,+0223:+0039,Denmark,20_to_50km,0.31214052,9,24,0.36363636363636365,0.36363636363636365,0.0,0
367422,1,+0221:+0036,Denmark,20_to_50km,0.3184938,6,23,0.27586206896551724,0.27586206896551724,0.0,0
368289,1,+0223:+0039,Denmark,20_to_50km,0.33489344,15,26,0.24390243902439024,0.24390243902439024,0.0,0
370928,1,+0221:+0039,Denmark,20_to_50km,0.31794396,12,20,0.25,0.25,0.0,0
371287,1,+0221:+0039,Denmark,20_to_50km,0.26378867,6,19,0.4,0.4,0.0,0
373657,1,+0221:+0039,Denmark,20_to_50km,0.28690636,14,21,0.17142857142857143,0.17142857142857143,0.0,0
374474,1,+0221:+0039,Denmark,20_to_50km,0.31915718,18,25,0.4186046511627907,0.4186046511627907,0.0,0
375485,1,+0223:+0038,Denmark,20_to_50km,0.32735938,17,25,0.19047619047619047,0.19047619047619047,0.0,0
376514,1,+0221:+0039,Denmark,20_to_50km,0.32205322,16,22,0.3157894736842105,0.3157894736842105,0.0,0
376846,1,+0212:+0028,Netherlands,50_to_100km,0.34718207,2,16,0.2222222222222222,0.2222222222222222,0.0,0
379570,1,+0171:+0003,France,20_to_50km,0.26989624,28,23,0.47058823529411764,0.47058823529411764,0.0,0
383146,1,+0213:+0028,Netherlands,50_to_100km,0.34259698,6,13,0.3157894736842105,0.3157894736842105,0.0,0
385872,1,+0221:+0039,Denmark,20_to_50km,0.32438362,7,22,0.06896551724137931,0.06896551724137931,0.0,0
387808,1,+0223:+0039,Denmark,20_to_50km,0.34504476,11,25,0.16666666666666666,0.16666666666666666,0.0,0
388378,1,+0164:+0035,Italy,20_to_50km,0.27904624,15,16,0.5161290322580645,0.5161290322580645,0.0,0
388724,1,+0162:+0055,Italy,20_to_50km,0.28670725,19,16,0.5714285714285714,0.5714285714285714,0.0,0
389056,1,+0221:+0039,Denmark,20_to_50km,0.3275893,15,20,0.22857142857142856,0.22857142857142856,0.0,0
394193,1,+0213:+0028,Netherlands,50_to_100km,0.3305422,9,18,0.2222222222222222,0.2222222222222222,0.0,0
394399,1,+0223:+0038,Denmark,20_to_50km,0.3301528,15,25,0.2,0.2,0.0,0
396639,1,+0221:+0036,Denmark,20_to_50km,0.29322475,19,23,0.23809523809523808,0.23809523809523808,0.0,0
396922,1,+0221:+0039,Denmark,20_to_50km,0.32879868,17,24,0.43902439024390244,0.43902439024390244,0.0,0
400842,1,+0221:+0036,Denmark,20_to_50km,0.25765598,20,21,0.3902439024390244,0.3902439024390244,0.0,0
401312,1,+0221:+0036,Denmark,20_to_50km,0.26700166,12,23,0.5142857142857142,0.5142857142857142,0.0,0
401431,1,+0221:+0036,Denmark,20_to_50km,0.2953187,12,22,0.4117647058823529,0.4117647058823529,0.0,0
403306,1,+0223:+0039,Denmark,20_to_50km,0.30237705,21,27,0.25,0.25,0.0,0
404166,1,+0173:+0003,France,20_to_50km,0.2771364,23,21,0.5454545454545454,0.5454545454545454,0.0,0
404963,1,+0221:+0036,Denmark,20_to_50km,0.27612096,11,23,0.23529411764705882,0.23529411764705882,0.0,0
405353,1,+0221:+0036,Denmark,20_to_50km,0.28851977,17,25,0.2857142857142857,0.2857142857142857,0.0,0
410947,1,+0212:+0028,Netherlands,50_to_100km,0.35625488,9,20,0.20689655172413793,0.20689655172413793,0.0,0
412545,1,+0221:+0036,Denmark,20_to_50km,0.27186838,9,20,0.27586206896551724,0.27586206896551724,0.0,0
413207,1,+0221:+0039,Denmark,20_to_50km,0.3263927,6,22,0.2857142857142857,0.2857142857142857,0.0,0
413780,1,+0172:+0000,France,20_to_50km,0.28317457,31,21,0.5384615384615384,0.5384615384615384,0.0,0
416571,1,+0212:+0028,Netherlands,50_to_100km,0.34539616,6,15,0.09523809523809523,0.09523809523809523,0.0,0
421148,1,+0221:+0039,Denmark,20_to_50km,0.27648756,15,16,0.12903225806451613,0.12903225806451613,0.0,0
422439,1,+0162:+0055,Italy,20_to_50km,0.27717012,5,14,0.21052631578947367,0.21052631578947367,0.0,0
423109,1,+0221:+0036,Denmark,20_to_50km,0.29726666,17,23,0.45,0.45,0.0,0
423407,1,+0221:+0036,Denmark,20_to_50km,0.291241,10,20,0.26666666666666666,0.26666666666666666,0.0,0
426872,1,+0221:+0036,Denmark,20_to_50km,0.3169362,7,23,0.26666666666666666,0.26666666666666666,0.0,0
428595,1,+0223:+0039,Denmark,20_to_50km,0.31066135,28,24,0.34615384615384615,0.34615384615384615,0.0,0
429840,1,+0223:+0038,Denmark,20_to_50km,0.29627737,16,27,0.32558139534883723,0.32558139534883723,0.0,0
430488,1,+0223:+0039,Denmark,20_to_50km,0.3234608,12,22,0.23529411764705882,0.23529411764705882,0.0,0
430540,1,+0221:+0036,Denmark,20_to_50km,0.2757806,10,22,0.375,0.375,0.0,0
430880,1,+0223:+0039,Denmark,20_to_50km,0.33465558,5,26,0.12903225806451613,0.12903225806451613,0.0,0
432032,1,+0223:+0039,Denmark,20_to_50km,0.33466604,9,26,0.17142857142857143,0.17142857142857143,0.0,0
435846,1,+0221:+0039,Denmark,20_to_50km,0.32783145,16,20,0.2222222222222222,0.2222222222222222,0.0,0
436795,1,+0179:+0025,France,20_to_50km,0.28988057,11,23,0.23529411764705882,0.23529411764705882,0.0,0
438836,1,+0223:+0039,Denmark,20_to_50km,0.33321086,22,23,0.5333333333333333,0.5333333333333333,0.0,0
439961,1,+0221:+0039,Denmark,20_to_50km,0.32422978,13,24,0.32432432432432434,0.32432432432432434,0.0,0
440351,1,+0223:+0039,Denmark,20_to_50km,0.30440968,14,22,0.4444444444444444,0.4444444444444444,0.0,0
441391,1,+0221:+0039,Denmark,20_to_50km,0.32240924,12,23,0.22857142857142856,0.22857142857142856,0.0,0
442050,1,+0223:+0039,Denmark,20_to_50km,0.30041844,6,15,0.2857142857142857,0.2857142857142857,0.0,0
445513,1,+0212:+0028,Netherlands,50_to_100km,0.34946772,7,20,0.2962962962962963,0.2962962962962963,0.0,0
450543,1,+0221:+0039,Denmark,20_to_50km,0.32476506,16,24,0.4,0.4,0.0,0
455657,1,+0223:+0039,Denmark,20_to_50km,0.3024327,13,26,0.46153846153846156,0.46153846153846156,0.0,0
455848,1,+0221:+0036,Denmark,20_to_50km,0.29516724,24,23,0.1702127659574468,0.1702127659574468,0.0,0
456082,1,+0221:+0036,Denmark,20_to_50km,0.27182382,16,20,0.5,0.5,0.0,0
460737,1,+0221:+0039,Denmark,20_to_50km,0.32632127,10,22,0.25,0.25,0.0,0
462005,1,+0223:+0039,Denmark,20_to_50km,0.3023675,3,22,0.16,0.16,0.0,0
465217,1,+0221:+0036,Denmark,20_to_50km,0.3174862,15,16,0.1935483870967742,0.1935483870967742,0.0,0
465296,1,+0221:+0036,Denmark,20_to_50km,0.27332753,11,20,0.3870967741935484,0.3870967741935484,0.0,0
465474,1,+0213:+0028,Netherlands,50_to_100km,0.34257314,5,15,0.3,0.3,0.0,0
470652,1,+0223:+0039,Denmark,20_to_50km,0.31655946,19,25,0.3181818181818182,0.3181818181818182,0.0,0
470893,1,+0223:+0039,Denmark,20_to_50km,0.33760878,19,26,0.35555555555555557,0.35555555555555557,0.0,0
471044,1,+0221:+0039,Denmark,20_to_50km,0.32980913,14,20,0.23529411764705882,0.23529411764705882,0.0,0
479595,1,+0223:+0038,Denmark,20_to_50km,0.3363742,10,23,0.30303030303030304,0.30303030303030304,0.0,0
480110,1,+0221:+0036,Denmark,20_to_50km,0.3024172,21,23,0.5,0.5,0.0,0
481560,1,+0223:+0038,Denmark,20_to_50km,0.29697853,26,26,0.46153846153846156,0.46153846153846156,0.0,0
482300,1,+0212:+0028,Netherlands,50_to_100km,0.3561954,10,18,0.21428571428571427,0.21428571428571427,0.0,0
482491,1,+0221:+0039,Denmark,20_to_50km,0.319236,15,24,0.358974358974359,0.358974358974359,0.0,0
499915,1,+0221:+0039,Denmark,20_to_50km,0.33290884,16,20,0.16666666666666666,0.16666666666666666,0.0,0
502401,1,+0221:+0039,Denmark,20_to_50km,0.32714674,12,21,0.24242424242424243,0.24242424242424243,0.0,0
503564,1,+0221:+0039,Denmark,20_to_50km,0.29663876,23,19,0.3333333333333333,0.3333333333333333,0.0,0
503820,1,+0212:+0028,Netherlands,50_to_100km,0.35510746,12,20,0.4375,0.4375,0.0,0
504123,1,+0212:+0028,Netherlands,50_to_100km,0.3347511,1,19,0.1,0.1,0.0,0
504401,1,+0212:+0028,Netherlands,50_to_100km,0.35064128,11,19,0.26666666666666666,0.26666666666666666,0.0,0
505822,1,+0221:+0039,Denmark,20_to_50km,0.32672697,11,20,0.1935483870967742,0.1935483870967742,0.0,0
506961,1,+0221:+0039,Denmark,20_to_50km,0.31991428,21,21,0.2857142857142857,0.2857142857142857,0.0,0
511256,1,+0221:+0036,Denmark,20_to_50km,0.27061665,12,18,0.6,0.6,0.0,0
511840,1,+0223:+0038,Denmark,20_to_50km,0.33123663,17,25,0.42857142857142855,0.42857142857142855,0.0,0
517931,1,+0221:+0039,Denmark,20_to_50km,0.32578155,10,22,0.3125,0.3125,0.0,0
518388,1,+0221:+0039,Denmark,20_to_50km,0.33250934,23,18,0.2926829268292683,0.2926829268292683,0.0,0
521516,1,+0221:+0036,Denmark,20_to_50km,0.2788084,13,20,0.42424242424242425,0.42424242424242425,0.0,0
525524,1,+0221:+0039,Denmark,20_to_50km,0.29759747,15,20,0.2857142857142857,0.2857142857142857,0.0,0
526039,1,+0213:+0028,Netherlands,50_to_100km,0.34249458,5,14,0.42105263157894735,0.42105263157894735,0.0,0
526883,1,+0223:+0039,Denmark,20_to_50km,0.3247632,51,26,0.4935064935064935,0.4935064935064935,0.0,0
527273,1,+0223:+0039,Denmark,20_to_50km,0.33125287,21,24,0.2222222222222222,0.2222222222222222,0.0,0
529371,1,+0223:+0038,Denmark,20_to_50km,0.30467898,22,25,0.2553191489361702,0.2553191489361702,0.0,0
534209,1,+0223:+0038,Denmark,20_to_50km,0.3406717,24,26,0.48,0.48,0.0,0
540031,1,+0223:+0039,Denmark,20_to_50km,0.32258078,21,22,0.32558139534883723,0.32558139534883723,0.0,0
541847,1,+0221:+0036,Denmark,20_to_50km,0.29502046,16,22,0.2631578947368421,0.2631578947368421,0.0,0
543254,1,+0191:-0017,France,20_to_50km,0.26472244,21,18,0.46153846153846156,0.46153846153846156,0.0,0
544863,1,+0221:+0036,Denmark,20_to_50km,0.3172228,11,14,0.4,0.4,0.0,0
546669,1,+0221:+0036,Denmark,20_to_50km,0.27214357,20,20,0.4,0.4,0.0,0
549894,1,+0164:+0035,Italy,20_to_50km,0.279153,16,16,0.5625,0.5625,0.0,0
550517,1,+0221:+0039,Denmark,20_to_50km,0.3183419,20,25,0.3111111111111111,0.3111111111111111,0.0,0
551753,1,+0192:+0008,France,20_to_50km,0.2654341,15,18,0.48484848484848486,0.48484848484848486,0.0,0
553576,1,+0221:+0039,Denmark,20_to_50km,0.329282,24,22,0.4782608695652174,0.4782608695652174,0.0,0
553837,1,+0221:+0039,Denmark,20_to_50km,0.29810452,18,17,0.4,0.4,0.0,0
554544,1,+0221:+0036,Denmark,20_to_50km,0.31598765,23,25,0.5416666666666666,0.5416666666666666,0.0,0
555353,1,+0221:+0039,Denmark,20_to_50km,0.30049145,6,19,0.4,0.4,0.0,0
556511,1,+0212:+0028,Netherlands,50_to_100km,0.35216084,9,19,0.21428571428571427,0.21428571428571427,0.0,0
561485,1,+0174:+0000,France,20_to_50km,0.28886977,20,23,0.6511627906976745,0.6511627906976745,0.0,0
562686,1,+0221:+0039,Denmark,20_to_50km,0.31156018,27,21,0.2916666666666667,0.2916666666666667,0.0,0
565257,1,+0171:+0003,France,20_to_50km,0.26895165,28,21,0.32653061224489793,0.32653061224489793,0.0,0
566337,1,+0223:+0039,Denmark,20_to_50km,0.32276276,8,25,0.18181818181818182,0.18181818181818182,0.0,0
566453,1,+0213:+0028,Netherlands,50_to_100km,0.34304923,3,14,0.23529411764705882,0.23529411764705882,0.0,0
567018,1,+0223:+0039,Denmark,20_to_50km,0.33440113,16,26,0.5714285714285714,0.5714285714285714,0.0,0
571289,1,+0223:+0038,Denmark,20_to_50km,0.3292462,25,23,0.4583333333333333,0.4583333333333333,0.0,0
575043,1,+0221:+0039,Denmark,20_to_50km,0.31969026,22,19,0.24390243902439024,0.24390243902439024,0.0,0
576554,1,+0221:+0036,Denmark,20_to_50km,0.28680637,15,24,0.3076923076923077,0.3076923076923077,0.0,0
577014,1,+0162:+0055,Italy,20_to_50km,0.28716952,11,19,0.26666666666666666,0.26666666666666666,0.0,0
577152,1,+0223:+0039,Denmark,20_to_50km,0.33460414,26,26,0.5384615384615384,0.5384615384615384,0.0,0
579326,1,+0221:+0039,Denmark,20_to_50km,0.29377633,18,20,0.42105263157894735,0.42105263157894735,0.0,0
579338,1,+0212:+0028,Netherlands,50_to_100km,0.34509215,10,13,0.6956521739130435,0.6956521739130435,0.0,0
582334,1,+0221:+0039,Denmark,20_to_50km,0.32614246,16,23,0.5641025641025641,0.5641025641025641,0.0,0
582379,1,+0223:+0039,Denmark,20_to_50km,0.31803125,13,31,0.3181818181818182,0.3181818181818182,0.0,0
583717,1,+0221:+0039,Denmark,20_to_50km,0.33353686,14,18,0.4375,0.4375,0.0,0
585085,1,+0223:+0038,Denmark,20_to_50km,0.30142415,29,26,0.4,0.4,0.0,0
585151,1,+0213:+0028,Netherlands,50_to_100km,0.34354532,5,15,0.5,0.5,0.0,0
587540,1,+0221:+0039,Denmark,20_to_50km,0.33892924,16,23,0.41025641025641024,0.41025641025641024,0.0,0
588502,1,+0187:+0024,France,20_to_50km,0.20458321,58,25,0.4578313253012048,0.4578313253012048,0.0,0
588920,1,+0221:+0039,Denmark,20_to_50km,0.31998995,20,25,0.2222222222222222,0.2222222222222222,0.0,0
591885,1,+0221:+0039,Denmark,20_to_50km,0.3218984,9,21,0.13333333333333333,0.13333333333333333,0.0,0
592093,1,+0221:+0036,Denmark,20_to_50km,0.30001488,12,20,0.3125,0.3125,0.0,0
592976,1,+0221:+0039,Denmark,20_to_50km,0.30321214,16,19,0.2857142857142857,0.2857142857142857,0.0,0
595074,1,+0212:+0028,Netherlands,50_to_100km,0.3454606,6,14,0.2,0.2,0.0,0
595760,1,+0223:+0039,Denmark,20_to_50km,0.32248166,21,23,0.5,0.5,0.0,0
600969,1,+0223:+0039,Denmark,20_to_50km,0.3411412,29,24,0.2641509433962264,0.2641509433962264,0.0,0
601577,1,+0223:+0038,Denmark,20_to_50km,0.3431315,19,20,0.41025641025641024,0.41025641025641024,0.0,0
603233,1,+0221:+0036,Denmark,20_to_50km,0.31462756,16,20,0.3333333333333333,0.3333333333333333,0.0,0
604737,1,+0221:+0036,Denmark,20_to_50km,0.29729873,14,17,0.12903225806451613,0.12903225806451613,0.0,0
604867,1,+0213:+0028,Netherlands,50_to_100km,0.331011,3,15,0.3333333333333333,0.3333333333333333,0.0,0
605022,1,+0221:+0036,Denmark,20_to_50km,0.27528197,13,23,0.2777777777777778,0.2777777777777778,0.0,0
606456,1,+0221:+0036,Denmark,20_to_50km,0.28532526,7,21,0.42857142857142855,0.42857142857142855,0.0,0
607028,1,+0221:+0039,Denmark,20_to_50km,0.2721932,8,21,0.13793103448275862,0.13793103448275862,0.0,0
607787,1,+0223:+0038,Denmark,20_to_50km,0.3450052,22,23,0.3111111111111111,0.3111111111111111,0.0,0
609580,1,+0223:+0039,Denmark,20_to_50km,0.31147653,9,26,0.22857142857142856,0.22857142857142856,0.0,0
615303,1,+0221:+0036,Denmark,20_to_50km,0.28036582,16,20,0.3888888888888889,0.3888888888888889,0.0,0
616397,1,+0213:+0028,Netherlands,50_to_100km,0.34443152,7,15,0.36363636363636365,0.36363636363636365,0.0,0
617701,1,+0172:+0001,France,50_to_100km,0.29975098,35,24,0.4745762711864407,0.4745762711864407,0.0,0
620651,1,+0221:+0036,Denmark,20_to_50km,0.3122865,18,22,0.15,0.15,0.0,0
621167,1,+0223:+0039,Denmark,20_to_50km,0.30300254,17,25,0.3333333333333333,0.3333333333333333,0.0,0
621196,1,+0223:+0039,Denmark,20_to_50km,0.31321168,14,24,0.3157894736842105,0.3157894736842105,0.0,0
626743,1,+0221:+0039,Denmark,20_to_50km,0.33340877,25,23,0.5833333333333334,0.5833333333333334,0.0,0
626831,1,+0223:+0038,Denmark,20_to_50km,0.34518597,20,22,0.47619047619047616,0.47619047619047616,0.0,0
633371,1,+0223:+0038,Denmark,20_to_50km,0.3443288,28,25,0.5660377358490566,0.5660377358490566,0.0,0
636576,1,+0164:+0035,Italy,20_to_50km,0.28152013,17,17,0.6470588235294118,0.6470588235294118,0.0,0
637573,1,+0221:+0039,Denmark,20_to_50km,0.32411638,15,21,0.2777777777777778,0.2777777777777778,0.0,0
638089,1,+0223:+0039,Denmark,20_to_50km,0.30813676,20,25,0.5777777777777777,0.5777777777777777,0.0,0
641534,1,+0221:+0039,Denmark,20_to_50km,0.3321426,11,18,0.4827586206896552,0.4827586206896552,0.0,0
642129,1,+0212:+0028,Netherlands,50_to_100km,0.3493513,9,20,0.06896551724137931,0.06896551724137931,0.0,0
642823,1,+0176:+0025,France,20_to_50km,0.2698213,25,21,0.391304347826087,0.391304347826087,0.0,0
643772,1,+0221:+0039,Denmark,20_to_50km,0.30072334,10,24,0.35294117647058826,0.35294117647058826,0.0,0
644780,1,+0223:+0038,Denmark,20_to_50km,0.30797824,5,23,0.14285714285714285,0.14285714285714285,0.0,0
647224,1,+0223:+0039,Denmark,20_to_50km,0.3054694,34,27,0.5573770491803278,0.5573770491803278,0.0,0
647305,1,+0221:+0036,Denmark,20_to_50km,0.27860457,17,21,0.5789473684210527,0.5789473684210527,0.0,0
647941,1,+0221:+0039,Denmark,20_to_50km,0.30059254,8,18,0.38461538461538464,0.38461538461538464,0.0,0
648474,1,+0221:+0036,Denmark,20_to_50km,0.29479012,10,20,0.06666666666666667,0.06666666666666667,0.0,0
648824,1,+0221:+0036,Denmark,20_to_50km,0.2982245,3,20,0.08695652173913043,0.08695652173913043,0.0,0
648923,1,+0221:+0036,Denmark,20_to_50km,0.3204546,17,24,0.3902439024390244,0.3902439024390244,0.0,0
649560,1,+0221:+0039,Denmark,20_to_50km,0.33320466,5,24,0.06896551724137931,0.06896551724137931,0.0,0
652976,1,+0223:+0038,Denmark,20_to_50km,0.34620616,19,25,0.5,0.5,0.0,0
653650,1,+0164:+0035,Italy,20_to_50km,0.27923718,16,16,0.4375,0.4375,0.0,0
656080,1,+0223:+0039,Denmark,20_to_50km,0.3054807,14,22,0.3888888888888889,0.3888888888888889,0.0,0
